user001@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIyZGFkMzY3Ny00NjAxLTQwNDUtYThmZi03NmZhYTE2MGYyOTYiLCJlbWFpbCI6InVzZXIwMDFAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6IjBiY2NjMjk1LTlkNTYtNDVhMi1iOTc3LWYyYzIwOWEwNzBhMSJ9.jvk3pMeHV_0aKEZ4aIe7rT6ssFuu2ad6qHPdKbmLDB4
user002@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI2MDIyNTE4Mi04MjdlLTQ1YWEtOTlhNi00YjAyZjQ2ZDk4NWUiLCJlbWFpbCI6InVzZXIwMDJAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6Ijg3MzE3MjM2LTBhYWMtNDllNS05ZTgzLTYzMjcyNGEwNGIwYiJ9.eqvbRXvW4gW7NWxG4Mftt7rJHkEr_Pg-EpKKTi2KSe0
user003@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI5NjNjOTgyYi00MzE1LTQyYmMtYWQzYS03YmU1YmVmNjc2ODgiLCJlbWFpbCI6InVzZXIwMDNAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6ImRmOGEzZWFkLTcyZTUtNGVlNi1iNjk2LTM0MDY5YWU2NmE2YSJ9.iqhMABXXWXzSqceAiigBaVA167doYt2OgHmL3Qd3gsM
user004@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJhNmZiNTg5ZC03YmI1LTRiZGEtOWY4Yy03OTAyZWE3ZTJiMzMiLCJlbWFpbCI6InVzZXIwMDRAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6ImVhZWUyZTM0LTcyYTMtNDVhMy05NzMzLWFkYWUyYjJjM2UzOCJ9.ftKmIr3s-bhK32lhiJbWq9LLrhUeHDXPLM_Ms9iW9A0
user005@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJhZGQzYjAzMy1mNTVkLTQ1OTgtYTljMy01YmEyZGFhYjE0ZDYiLCJlbWFpbCI6InVzZXIwMDVAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6IjA5MDI3ZmVmLTE0MDMtNGI0Mi1hMWI0LWEyMTFlOGRmNDEzZSJ9.HeNyKccjsT5TrpaFUUjo5lNLQYFvb62p1ENoj1A_2Yo
user006@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJlNWMzMWE5Mi0zZDczLTRjYTEtYTM4Yi01MjUzYTJjMGEyZjAiLCJlbWFpbCI6InVzZXIwMDZAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6IjFlYTc0YTA2LWRiZTEtNGFjYS04N2EwLWZiNDU0NmFkN2NlYSJ9.A7c2RDY4XSLDr50qTVd9UKYu866Pi6UpFrJisNVg3D4
user007@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI5NDgyODFiZC03YzAzLTRlOWQtYTczNS0yZGQzMDEyNjkyZDkiLCJlbWFpbCI6InVzZXIwMDdAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6IjE2YTY3NzVkLTY5NTMtNGY0ZS05Y2I2LTRiZjNmZDViNDI4MSJ9.jp7kTLySvGBOqiLIElyqfSPJkKUc9At4NxPUPfEMpPk
user008@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI5ZjU5ZGVjOC1jYmNhLTRjMGItYTliMS0wMzMwOGQwMzhjODkiLCJlbWFpbCI6InVzZXIwMDhAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6IjZmYTY2ZDBjLWI0NWQtNGRkNC1iMzIwLTNhYjA3MDQzYmQ4OCJ9.iAfbZF9-wNlL9-CtrswRkUh_qOEFTjVEZAVRs3pn_48
user009@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJlNDEzODA4MS1hNDkyLTRhMzktYTJhNy04OTk3ZmJhNTg0ZjIiLCJlbWFpbCI6InVzZXIwMDlAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6IjdhODViNjBjLTYyNjItNDI3Yy1hMDBkLTUxYjg1NjJlYmFmMiJ9.EO8evJZxkg1ywxFp7SuZF8QQ53TdfMvuerdOMkTwkIQ
user010@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI1ODdkMjIzOS0yOGZlLTRhYzYtODg4Zi03NzhmYmFmYzkxYjYiLCJlbWFpbCI6InVzZXIwMTBAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6Ijg0N2Y1ODg4LWZmNmEtNGI1Zi1iNDgwLTg3MWZhOTBkNGY0NSJ9.FJ4cizzghwO3lAsueJAhJsIstZCH7f-DFmV_mklAzHk
user011@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI5OGQ0MTAyOS1hZjFlLTQ2ZDMtOGNiNi00ZTlkMTdjZjE3ZmMiLCJlbWFpbCI6InVzZXIwMTFAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6IjM4MjdlY2U3LTBkMDEtNDY5Yi05YzQ5LTQ3YzcxZWJiNDViOSJ9.4s7a5RZrFZBt2siPABwy2Rwsocve_e6oTlcOFV-rYp0
user012@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0ZmYzYjhkYS04ZDcwLTRhMDMtYmM4My1jNTgyZTNhODg1NjUiLCJlbWFpbCI6InVzZXIwMTJAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6IjkyMjM1MGE3LTE4NzQtNDVlOS04YjEyLWI2ZWQ2OWQxNDRjNSJ9.CpyTfnmHwqouvCbtxO90oi0JpVnfiZDxN-0PX1ITgks
user013@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIwYmQzNzkwYS05ZWFjLTQ1ZWEtOGRjMC1lY2UzN2UwMTY0NDciLCJlbWFpbCI6InVzZXIwMTNAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6IjE5NzFjOTllLWNhMWUtNDUzNC05MzFjLTdjNjU4NjRlZWM4YyJ9.NKzu0ccLT-kCGNqzQd5cV3vkdKQOiF69Qtdwsl4LE6U
user014@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJmN2IxNDBkNS1kZjE0LTQyYTAtOWUxNC0wNThlYzM0ZGQyYWEiLCJlbWFpbCI6InVzZXIwMTRAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6ImYyYjliZjExLTZhYzgtNGY4NC1iMDE5LWVjZWIwZGI5M2Y0ZiJ9.d3KAjLBxaiqTyRfChYD66F7HNAXGxz_kGs-ZyNnvxdo
user015@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJmODgzMGI1Yi1mY2NkLTRmZWQtOTIxOS05NmQzOWJjODI5MWUiLCJlbWFpbCI6InVzZXIwMTVAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6IjdmOWQ4ODY4LTI2NjYtNGY1YS1hZjIyLWIxNTRlNzdmNzYyMSJ9.SfoSp4kx2T_XAJ7kWLH10h7aM75JO2wsthw8pQD0BV8
user016@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJiNzU1YmRjMS1mYjJkLTQ1NmEtODMxZS01ZjRjMzk1YjU1Y2QiLCJlbWFpbCI6InVzZXIwMTZAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6ImMzMDZkYzFlLTM0ZGUtNGY4Ny1iNzhiLTQ3ODY3YTIxNmQzZCJ9.9Ti0scZK6B4UpBRU0LTbz4JLvc_riXIjAmPdGjwCWMk
user017@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI2NDNlYjQ4My0xYWE1LTQ5NDctODYwNC1iZWNjNTBjNDZhMzIiLCJlbWFpbCI6InVzZXIwMTdAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6ImQ1MGMzOGNkLTExYTktNDc4MS04ZmZiLWYzZjI5MDNiNWVjYyJ9.3yC8WLwcUI3tHuseFF67EbP1oS1GYxpbZwRA2DK0fNI
user018@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI3YTI4ZmEzYS02MWQ5LTQ5YzctODE0MC03OWU2NGI4NGQyNjUiLCJlbWFpbCI6InVzZXIwMThAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6IjhkZjRiZGNjLTczYjEtNDMxMy04OWJjLWMwM2QzMTc2ODRkYiJ9.MALAnm_tsgWee4oCuMuRnfIgrcOUhaS-ScsbezMMrXQ
user019@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJiYzE5NzkwNi1mNzFjLTRhOGItOGVmNi0yNzk1NTU5NmJmZmIiLCJlbWFpbCI6InVzZXIwMTlAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6ImNiMjQ2YWMwLTkyZmMtNDRiYy1iMTM5LTFhMWZmZWYzZDZmOCJ9.QKDsgVWFzeVyjzhPQkrXr54zkiyxYP7ZFZ6dZxH1Y-k
user020@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJlZmY3ZmUyNC1hMTM2LTRhZjMtOGM1Yi1iOTM0ODVmNjcxMzMiLCJlbWFpbCI6InVzZXIwMjBAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6IjUxMGU3ZjNiLThlMWItNDcxZi1iZDQwLWEzYWNmMTEzN2RhMyJ9.bv3VUUB0MxsG97or-KNZpFJNrtamOdNKaiiIsvLUhp4
user021@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIzNmM2OTAxOC00MGIwLTRjMjUtODVhYi0xZmFhZGQ3MGE5ZjUiLCJlbWFpbCI6InVzZXIwMjFAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6IjJlOTFkMzA2LThhNDEtNGVjNy1hNGIxLWEzZGI4ZjdlOGYxZSJ9.aH28wqYhVhy4B6SdR6GIqTwZimryJ72bFTdEVysFzYo
user022@betforbes.com,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI4ZmU2MDYzNy1hMTZjLTQ3Y2ItOWYwNi0xN2ZjNTgyYzNjM2UiLCJlbWFpbCI6InVzZXIwMjJAYmV0Zm9yYmVzLmNvbSIsInJvbGUiOiJVU0VSIiwiaWF0IjoxNzU4NzM3NjcwLCJleHAiOjE3NTg4MjQwNzAsImp0aSI6IjAyNTc3ODIyLTU0YWQtNGU0MS1hODhkLWY5ZGNiM2MwOGYwZSJ9.ukVQLqfCXgy8f6PzsekB66Vcy65vsASrRneFAqdCVvk
